run_id,ncbi_taxon_id,taxon_rank_level,relative_abundance,name,lineage,CDF,Cheese,CowMilk,PlantBasedDiet,RedWine,GlutenFreeDiet,MediterraneanDiet,ProbioticContainingBifidobacterium,ProinflammatoryDiet
ERR478967,239759,genus,0.0119689258828398,Alistipes,n__cellular organisms__131567;sk__Bacteria__2;cl__FCB group__1783270;cl__Bacteroidota/Chlorobiota group__68336;p__Bacteroidota__976;c__Bacteroidia__200643;o__Bacteroidales__171549;f__Rikenellaceae__171550;g__Alistipes__239759,0.234133468747092,n/a,n/a,0.6210856515099988,n/a,0.1608886135587014,0.1608886135587014,0.1608886135587014,0.1608886135587014
ERR478967,1843489,order,0.0707093479866253,Veillonellales,n__cellular organisms__131567;sk__Bacteria__2;k__Bacillati__1783272;p__Bacillota__1239;c__Negativicutes__909932;o__Veillonellales__1843489,0.9351717232023254,0.9963616763827188,0.9963616763827188,0.9965161072741028,0.9963616763827188,0.4720820558388457,0.473580437028086,0.4735804370280859,0.4786889533723256
ERR478967,526525,order,0.0035330625921216,Erysipelotrichales,n__cellular organisms__131567;sk__Bacteria__2;k__Bacillati__1783272;p__Bacillota__1239;c__Erysipelotrichia__526524;o__Erysipelotrichales__526525,0.6755231251511282,0.9725586992491112,0.9725586992491112,0.9741213680724966,0.9725586992491112,n/a,n/a,n/a,n/a
ERR478967,1357,genus,0.0001332663995325,Lactococcus,n__cellular organisms__131567;sk__Bacteria__2;k__Bacillati__1783272;p__Bacillota__1239;c__Bacilli__91061;o__Lactobacillales__186826;f__Streptococcaceae__1300;g__Lactococcus__1357,0.8766011798007773,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ERR478967,31953,family,0.0656031406782158,Bifidobacteriaceae,n__cellular organisms__131567;sk__Bacteria__2;k__Bacillati__1783272;p__Actinomycetota__201174;c__Actinomycetes__1760;o__Bifidobacteriales__85004;f__Bifidobacteriaceae__31953,0.828422683470599,0.7447688846363882,0.4871027795818964,0.7447688846363882,0.921780924546253,0.3885686132245324,0.6354001950161714,0.8749942126757869,0.5682570282346022
ERR478967,1385,order,0.0001092183274364,Bacillales,n__cellular organisms__131567;sk__Bacteria__2;k__Bacillati__1783272;p__Bacillota__1239;c__Bacilli__91061;o__Bacillales__1385,0.8408612282781323,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ERR478967,85004,order,0.0656031406782158,Bifidobacteriales,n__cellular organisms__131567;sk__Bacteria__2;k__Bacillati__1783272;p__Actinomycetota__201174;c__Actinomycetes__1760;o__Bifidobacteriales__85004,0.828422683470599,0.7447688846363882,0.4871027795818964,0.7447688846363882,0.921780924546253,0.3885686132245324,0.6354001950161714,0.8749942126757869,0.5682570282346022
ERR478967,31977,family,0.0707093479866253,Veillonellaceae,n__cellular organisms__131567;sk__Bacteria__2;k__Bacillati__1783272;p__Bacillota__1239;c__Negativicutes__909932;o__Veillonellales__1843489;f__Veillonellaceae__31977,0.9351717232023254,0.9963616763827188,0.9963616763827188,0.9965161072741028,0.9963616763827188,0.4720820558388457,0.473580437028086,0.4735804370280859,0.4786889533723256
ERR478967,539738,family,0.0001092183274364,Gemellaceae,n__cellular organisms__131567;sk__Bacteria__2;k__Bacillati__1783272;p__Bacillota__1239;c__Bacilli__91061;o__Bacillales__1385;f__Gemellaceae__539738,0.9712610210144872,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ERR478967,1301,genus,0.0086953820687551,Streptococcus,n__cellular organisms__131567;sk__Bacteria__2;k__Bacillati__1783272;p__Bacillota__1239;c__Bacilli__91061;o__Lactobacillales__186826;f__Streptococcaceae__1300;g__Streptococcus__1301,0.8678941531163915,0.6612657116329482,0.6612657116329482,0.6612657116329475,0.6612657116329482,n/a,n/a,n/a,n/a
ERR478967,1378,genus,0.0001092183274364,Gemella,n__cellular organisms__131567;sk__Bacteria__2;k__Bacillati__1783272;p__Bacillota__1239;c__Bacilli__91061;o__Bacillales__1385;f__Gemellaceae__539738;g__Gemella__1378,0.9714650610063256,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ERR478967,995019,family,0.0263256249242235,Sutterellaceae,n__cellular organisms__131567;sk__Bacteria__2;k__Pseudomonadati__3379134;p__Pseudomonadota__1224;c__Betaproteobacteria__28216;o__Burkholderiales__80840;f__Sutterellaceae__995019,0.9066515945086908,n/a,n/a,n/a,n/a,0.2074416778542713,0.2081568642148578,n/a,n/a
ERR478967,574697,genus,0.0004819634449264,Butyricimonas,n__cellular organisms__131567;sk__Bacteria__2;cl__FCB group__1783270;cl__Bacteroidota/Chlorobiota group__68336;p__Bacteroidota__976;c__Bacteroidia__200643;o__Bacteroidales__171549;f__Odoribacteraceae__1853231;g__Butyricimonas__574697,0.5627856241568873,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ERR478967,841,genus,0.0795650505360216,Roseburia,n__cellular organisms__131567;sk__Bacteria__2;k__Bacillati__1783272;p__Bacillota__1239;c__Clostridia__186801;o__Lachnospirales__3085636;f__Lachnospiraceae__186803;g__Roseburia__841,0.861982242548291,0.991991060002421,0.991991060002421,0.991991060002421,0.991991060002421,0.0997970532268233,0.4628376008419584,0.0997970532268233,0.0997970532268233
ERR478967,1643826,family,0.0045541036532025,Eggerthellaceae,n__cellular organisms__131567;sk__Bacteria__2;k__Bacillati__1783272;p__Actinomycetota__201174;c__Coriobacteriia__84998;o__Eggerthellales__1643822;f__Eggerthellaceae__1643826,0.8189163094052072,n/a,n/a,n/a,0.3663108380422566,n/a,n/a,n/a,n/a
ERR478967,33042,genus,0.0110871632393154,Coprococcus,n__cellular organisms__131567;sk__Bacteria__2;k__Bacillati__1783272;p__Bacillota__1239;c__Clostridia__186801;o__Lachnospirales__3085636;f__Lachnospiraceae__186803;g__Coprococcus__33042,0.6996852793348197,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ERR478967,1853231,family,0.0004819634449264,Odoribacteraceae,n__cellular organisms__131567;sk__Bacteria__2;cl__FCB group__1783270;cl__Bacteroidota/Chlorobiota group__68336;p__Bacteroidota__976;c__Bacteroidia__200643;o__Bacteroidales__171549;f__Odoribacteraceae__1853231,0.2656975033437898,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ERR478967,84108,genus,0.0018877736595454,Slackia,n__cellular organisms__131567;sk__Bacteria__2;k__Bacillati__1783272;p__Actinomycetota__201174;c__Coriobacteriia__84998;o__Eggerthellales__1643822;f__Eggerthellaceae__1643826;g__Slackia__84108,0.9302562405345997,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ERR478967,459786,genus,0.0021863705547389,Oscillibacter,n__cellular organisms__131567;sk__Bacteria__2;k__Bacillati__1783272;p__Bacillota__1239;c__Clostridia__186801;o__Eubacteriales__186802;f__Oscillospiraceae__216572;g__Oscillibacter__459786,0.6297315204175122,0.9835787728898622,0.9835787728898622,0.9835787728898622,0.9835787728898622,n/a,n/a,n/a,n/a
ERR478967,292632,genus,0.0038366695023351,Subdoligranulum,n__cellular organisms__131567;sk__Bacteria__2;k__Bacillati__1783272;p__Bacillota__1239;c__Clostridia__186801;o__Eubacteriales__186802;f__Oscillospiraceae__216572;g__Subdoligranulum__292632,0.3919457462910101,n/a,n/a,n/a,n/a,0.2715803460896916,0.2715803460896915,0.2715803460896916,0.2715803460896916
ERR478967,1243,genus,0.0003356710063416,Leuconostoc,n__cellular organisms__131567;sk__Bacteria__2;k__Bacillati__1783272;p__Bacillota__1239;c__Bacilli__91061;o__Lactobacillales__186826;f__Lactobacillaceae__33958;g__Leuconostoc__1243,0.9716432466060048,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ERR478967,538999,no rank,0.0177905633361089,Eubacteriales incertae sedis,n__cellular organisms__131567;sk__Bacteria__2;k__Bacillati__1783272;p__Bacillota__1239;c__Clostridia__186801;o__Eubacteriales__186802;n__Eubacteriales incertae sedis__538999,0.7539980691092194,n/a,n/a,n/a,n/a,n/a,0.0942123971358721,n/a,n/a
ERR478967,1643822,order,0.0045541036532025,Eggerthellales,n__cellular organisms__131567;sk__Bacteria__2;k__Bacillati__1783272;p__Actinomycetota__201174;c__Coriobacteriia__84998;o__Eggerthellales__1643822,0.8189163094052072,n/a,n/a,n/a,0.3663108380422566,n/a,n/a,n/a,n/a
ERR478967,375288,genus,0.0084017951885818,Parabacteroides,n__cellular organisms__131567;sk__Bacteria__2;cl__FCB group__1783270;cl__Bacteroidota/Chlorobiota group__68336;p__Bacteroidota__976;c__Bacteroidia__200643;o__Bacteroidales__171549;f__Tannerellaceae__2005525;g__Parabacteroides__375288,0.2457393940016405,n/a,n/a,0.6179764596918598,n/a,0.1343286671189611,0.1475348497182767,0.1343286671189611,0.1343286671189611
ERR478967,31979,family,0.0031282533785035,Clostridiaceae,n__cellular organisms__131567;sk__Bacteria__2;k__Bacillati__1783272;p__Bacillota__1239;c__Clostridia__186801;o__Eubacteriales__186802;f__Clostridiaceae__31979,0.7184268422728725,0.78411100792947,0.78411100792947,0.7841110079294676,0.7841110079294653,n/a,0.1228863084529614,n/a,n/a
ERR478967,40544,genus,0.0263256249242235,Sutterella,n__cellular organisms__131567;sk__Bacteria__2;k__Pseudomonadati__3379134;p__Pseudomonadota__1224;c__Betaproteobacteria__28216;o__Burkholderiales__80840;f__Sutterellaceae__995019;g__Sutterella__40544,0.923329092392066,n/a,n/a,n/a,n/a,n/a,0.4606239389832137,n/a,n/a
ERR478967,286,genus,0.0004969934899864,Pseudomonas,n__cellular organisms__131567;sk__Bacteria__2;k__Pseudomonadati__3379134;p__Pseudomonadota__1224;c__Gammaproteobacteria__1236;o__Pseudomonadales__72274;f__Pseudomonadaceae__135621;g__Pseudomonas__286,0.9914398221725248,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ERR478967,1485,genus,0.002622241861481,Clostridium,n__cellular organisms__131567;sk__Bacteria__2;k__Bacillati__1783272;p__Bacillota__1239;c__Clostridia__186801;o__Eubacteriales__186802;f__Clostridiaceae__31979;g__Clostridium__1485,0.6722358849556321,0.8183733608684235,0.8183733608684235,0.8183733608684204,0.8183733608684173,n/a,n/a,n/a,n/a
ERR478967,2890311,no rank,7.815623431239066e-05,Klebsiella/Raoultella group,n__cellular organisms__131567;sk__Bacteria__2;k__Pseudomonadati__3379134;p__Pseudomonadota__1224;c__Gammaproteobacteria__1236;o__Enterobacterales__91347;f__Enterobacteriaceae__543;n__Klebsiella/Raoultella group__2890311,0.7455976973739432,0.9644990967633832,0.9644990967633832,0.9644990967633832,0.9644990967633832,n/a,n/a,n/a,n/a
ERR478967,72274,order,0.0004969934899864,Pseudomonadales,n__cellular organisms__131567;sk__Bacteria__2;k__Pseudomonadati__3379134;p__Pseudomonadota__1224;c__Gammaproteobacteria__1236;o__Pseudomonadales__72274,0.9914398221725248,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ERR478967,570,genus,7.815623431239066e-05,Klebsiella,n__cellular organisms__131567;sk__Bacteria__2;k__Pseudomonadati__3379134;p__Pseudomonadota__1224;c__Gammaproteobacteria__1236;o__Enterobacterales__91347;f__Enterobacteriaceae__543;n__Klebsiella/Raoultella group__2890311;g__Klebsiella__570,0.7498825372025492,0.9649071767470598,0.9649071767470598,0.9649071767470598,0.9649071767470598,n/a,n/a,n/a,n/a
ERR478967,135621,family,0.0004969934899864,Pseudomonadaceae,n__cellular organisms__131567;sk__Bacteria__2;k__Pseudomonadati__3379134;p__Pseudomonadota__1224;c__Gammaproteobacteria__1236;o__Pseudomonadales__72274;f__Pseudomonadaceae__135621,0.9914398221725248,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ERR478967,838,genus,0.0281923565206848,Prevotella,n__cellular organisms__131567;sk__Bacteria__2;cl__FCB group__1783270;cl__Bacteroidota/Chlorobiota group__68336;p__Bacteroidota__976;c__Bacteroidia__200643;o__Bacteroidales__171549;f__Prevotellaceae__171552;g__Prevotella__838,0.8967035734919712,0.6984524628155001,0.6984524628155002,0.9214802240405968,0.9208998089700328,0.7488153191442499,0.7266558298361518,n/a,n/a
ERR478967,572511,genus,0.0605209814419024,Blautia,n__cellular organisms__131567;sk__Bacteria__2;k__Bacillati__1783272;p__Bacillota__1239;c__Clostridia__186801;o__Lachnospirales__3085636;f__Lachnospiraceae__186803;g__Blautia__572511,0.9260748150830732,0.1538187978848735,0.2487268089512628,0.2487268089512628,0.250324982099302,n/a,n/a,n/a,n/a
ERR478967,906,genus,0.0005370736101466,Megasphaera,n__cellular organisms__131567;sk__Bacteria__2;k__Bacillati__1783272;p__Bacillota__1239;c__Negativicutes__909932;o__Veillonellales__1843489;f__Veillonellaceae__31977;g__Megasphaera__906,0.872294385673348,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ERR478967,349741,strain,0.0056923790657524,Akkermansia muciniphila ATCC BAA-835,n__cellular organisms__131567;sk__Bacteria__2;cl__PVC group__1783257;p__Verrucomicrobiota__74201;c__Verrucomicrobiia__203494;o__Verrucomicrobiales__48461;f__Akkermansiaceae__1647988;g__Akkermansia__239934;s__Akkermansia muciniphila__239935;st__Akkermansia muciniphila ATCC BAA-835__349741,0.8260426524213229,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ERR478967,1136138,strain,0.0004969934899864,Pseudomonas fragi B25,n__cellular organisms__131567;sk__Bacteria__2;k__Pseudomonadati__3379134;p__Pseudomonadota__1224;c__Gammaproteobacteria__1236;o__Pseudomonadales__72274;f__Pseudomonadaceae__135621;g__Pseudomonas__286;sgr__Pseudomonas chlororaphis group__136842;s__Pseudomonas fragi__296;st__Pseudomonas fragi B25__1136138,0.99960142184606,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ERR478967,40520,species,0.0169809449088728,Blautia obeum,n__cellular organisms__131567;sk__Bacteria__2;k__Bacillati__1783272;p__Bacillota__1239;c__Clostridia__186801;o__Lachnospirales__3085636;f__Lachnospiraceae__186803;g__Blautia__572511;s__Blautia obeum__40520,0.969853783333722,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ERR478967,86331,genus,0.0002775548321093,Mogibacterium,n__cellular organisms__131567;sk__Bacteria__2;k__Bacillati__1783272;p__Bacillota__1239;c__Clostridia__186801;o__Peptostreptococcales__3082720;f__Anaerovoracaceae__3030910;g__Mogibacterium__86331,0.98130345269207,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ERR478967,562983,strain,0.0001092183274364,Gemella sanguinis M325,n__cellular organisms__131567;sk__Bacteria__2;k__Bacillati__1783272;p__Bacillota__1239;c__Bacilli__91061;o__Bacillales__1385;f__Gemellaceae__539738;g__Gemella__1378;s__Gemella sanguinis__84135;st__Gemella sanguinis M325__562983,0.980238780655376,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ERR478967,547043,strain,0.0004468933397862,Bifidobacterium pseudocatenulatum DSM 20438 = JCM 1200 = LMG 10505,n__cellular organisms__131567;sk__Bacteria__2;k__Bacillati__1783272;p__Actinomycetota__201174;c__Actinomycetes__1760;o__Bifidobacteriales__85004;f__Bifidobacteriaceae__31953;g__Bifidobacterium__1678;s__Bifidobacterium pseudocatenulatum__28026;st__Bifidobacterium pseudocatenulatum DSM 20438 = JCM 1200 = LMG 10505__547043,0.9222747795375787,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ERR478967,1121098,strain,0.0007765523281038,Phocaeicola massiliensis B84634 = Timone 84634 = DSM 17679 = JCM 13223,n__cellular organisms__131567;sk__Bacteria__2;cl__FCB group__1783270;cl__Bacteroidota/Chlorobiota group__68336;p__Bacteroidota__976;c__Bacteroidia__200643;o__Bacteroidales__171549;f__Bacteroidaceae__815;g__Phocaeicola__909656;s__Phocaeicola massiliensis__204516;st__Phocaeicola massiliensis B84634 = Timone 84634 = DSM 17679 = JCM 13223__1121098,0.618712086416611,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ERR478967,1121115,strain,0.0086833580327074,Blautia wexlerae DSM 19850,n__cellular organisms__131567;sk__Bacteria__2;k__Bacillati__1783272;p__Bacillota__1239;c__Clostridia__186801;o__Lachnospirales__3085636;f__Lachnospiraceae__186803;g__Blautia__572511;s__Blautia wexlerae__418240;st__Blautia wexlerae DSM 19850__1121115,0.8264305831311262,0.3116359709101638,0.311635970910166,0.3116359709101638,0.311635970910166,n/a,n/a,n/a,n/a
ERR478967,1121130,strain,0.0004819634449264,Butyricimonas virosa DSM 23226,n__cellular organisms__131567;sk__Bacteria__2;cl__FCB group__1783270;cl__Bacteroidota/Chlorobiota group__68336;p__Bacteroidota__976;c__Bacteroidia__200643;o__Bacteroidales__171549;f__Odoribacteraceae__1853231;g__Butyricimonas__574697;s__Butyricimonas virosa__544645;st__Butyricimonas virosa DSM 23226__1121130,0.6927224312831451,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ERR478967,1203608,strain,0.0002775548321093,Bacteroides nordii WAL 11050 = JCM 12987,n__cellular organisms__131567;sk__Bacteria__2;cl__FCB group__1783270;cl__Bacteroidota/Chlorobiota group__68336;p__Bacteroidota__976;c__Bacteroidia__200643;o__Bacteroidales__171549;f__Bacteroidaceae__815;g__Bacteroides__816;s__Bacteroides nordii__291645;st__Bacteroides nordii WAL 11050 = JCM 12987__1203608,0.8655741886498247,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ERR478967,515620,strain,0.0115460806151497,Lachnospira eligens ATCC 27750,n__cellular organisms__131567;sk__Bacteria__2;k__Bacillati__1783272;p__Bacillota__1239;c__Clostridia__186801;o__Lachnospirales__3085636;f__Lachnospiraceae__186803;g__Lachnospira__28050;s__Lachnospira eligens__39485;st__Lachnospira eligens ATCC 27750__515620,0.9010604023903876,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ERR478967,1236514,strain,0.0002224446668891,Bacteroides stercorirosoris JCM 17103,n__cellular organisms__131567;sk__Bacteria__2;cl__FCB group__1783270;cl__Bacteroidota/Chlorobiota group__68336;p__Bacteroidota__976;c__Bacteroidia__200643;o__Bacteroidales__171549;f__Bacteroidaceae__815;g__Bacteroides__816;s__Bacteroides stercorirosoris__871324;st__Bacteroides stercorirosoris JCM 17103__1236514,0.9233077479975996,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ERR478967,1235785,strain,0.0015511006501997,Bacteroides thetaiotaomicron dnLKV9,n__cellular organisms__131567;sk__Bacteria__2;cl__FCB group__1783270;cl__Bacteroidota/Chlorobiota group__68336;p__Bacteroidota__976;c__Bacteroidia__200643;o__Bacteroidales__171549;f__Bacteroidaceae__815;g__Bacteroides__816;s__Bacteroides thetaiotaomicron__818;st__Bacteroides thetaiotaomicron dnLKV9__1235785,0.9318722954127372,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ERR478967,483218,strain,0.0010240470700931,[Bacteroides] pectinophilus ATCC 43243,n__cellular organisms__131567;sk__Bacteria__2;k__Bacillati__1783272;p__Bacillota__1239;c__Clostridia__186801;o__Eubacteriales__186802;n__Eubacteriales incertae sedis__538999;s__[Bacteroides] pectinophilus__384638;st__[Bacteroides] pectinophilus ATCC 43243__483218,0.8055532656940902,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ERR478967,1073376,strain,0.0020500981461942,[Ruminococcus] lactaris CC59_002D,n__cellular organisms__131567;sk__Bacteria__2;k__Bacillati__1783272;p__Bacillota__1239;c__Clostridia__186801;o__Lachnospirales__3085636;f__Lachnospiraceae__186803;g__Mediterraneibacter__2316020;s__[Ruminococcus] lactaris__46228;st__[Ruminococcus] lactaris CC59_002D__1073376,0.6972033038553487,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ERR478967,500632,strain,0.001629256884512,[Clostridium] nexile DSM 1787,n__cellular organisms__131567;sk__Bacteria__2;k__Bacillati__1783272;p__Bacillota__1239;c__Clostridia__186801;o__Lachnospirales__3085636;f__Lachnospiraceae__186803;g__Tyzzerella__1506577;s__[Clostridium] nexile__29361;st__[Clostridium] nexile DSM 1787__500632,0.8837189632689706,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ERR478967,566552,strain,0.0004809614419224,Bifidobacterium catenulatum DSM 16992 = JCM 1194 = LMG 11043,n__cellular organisms__131567;sk__Bacteria__2;k__Bacillati__1783272;p__Actinomycetota__201174;c__Actinomycetes__1760;o__Bifidobacteriales__85004;f__Bifidobacteriaceae__31953;g__Bifidobacterium__1678;s__Bifidobacterium catenulatum__1686;st__Bifidobacterium catenulatum DSM 16992 = JCM 1194 = LMG 11043__566552,0.841486706159563,0.8226579251768561,0.8226579251768591,0.8226579251768545,0.8226579251768561,n/a,n/a,n/a,n/a
ERR478967,649762,strain,0.0033015998981965,Blautia luti DSM 14534 = JCM 17040,n__cellular organisms__131567;sk__Bacteria__2;k__Bacillati__1783272;p__Bacillota__1239;c__Clostridia__186801;o__Lachnospirales__3085636;f__Lachnospiraceae__186803;g__Blautia__572511;s__Blautia luti__89014;st__Blautia luti DSM 14534 = JCM 17040__649762,0.9259247527076628,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ERR478967,470146,strain,0.0071082093104115,Coprococcus comes ATCC 27758,n__cellular organisms__131567;sk__Bacteria__2;k__Bacillati__1783272;p__Bacillota__1239;c__Clostridia__186801;o__Lachnospirales__3085636;f__Lachnospiraceae__186803;g__Coprococcus__33042;s__Coprococcus comes__410072;st__Coprococcus comes ATCC 27758__470146,0.8076217093961554,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ERR478967,1256908,strain,0.0055791527262998,Eubacterium ramulus ATCC 29099,n__cellular organisms__131567;sk__Bacteria__2;k__Bacillati__1783272;p__Bacillota__1239;c__Clostridia__186801;o__Eubacteriales__186802;f__Eubacteriaceae__186806;g__Eubacterium__1730;s__Eubacterium ramulus__39490;st__Eubacterium ramulus ATCC 29099__1256908,0.9497674121682887,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ERR478967,536231,strain,0.0097314531748966,Roseburia intestinalis L1-82,n__cellular organisms__131567;sk__Bacteria__2;k__Bacillati__1783272;p__Bacillota__1239;c__Clostridia__186801;o__Lachnospirales__3085636;f__Lachnospiraceae__186803;g__Roseburia__841;s__Roseburia intestinalis__166486;st__Roseburia intestinalis L1-82__536231,0.908650891142152,0.90368593074729,0.90368593074729,0.90368593074729,0.90368593074729,n/a,n/a,n/a,n/a
ERR478967,518636,strain,0.0001953905857809,[Clostridium] asparagiforme DSM 15981,n__cellular organisms__131567;sk__Bacteria__2;k__Bacillati__1783272;p__Bacillota__1239;c__Clostridia__186801;o__Lachnospirales__3085636;f__Lachnospiraceae__186803;g__Enterocloster__2719313;s__Enterocloster asparagiformis__333367;st__[Clostridium] asparagiforme DSM 15981__518636,0.8205799691848142,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ERR478967,1339224,strain,0.0003356710063416,Leuconostoc mesenteroides subsp. cremoris T26,n__cellular organisms__131567;sk__Bacteria__2;k__Bacillati__1783272;p__Bacillota__1239;c__Bacilli__91061;o__Lactobacillales__186826;f__Lactobacillaceae__33958;g__Leuconostoc__1243;s__Leuconostoc mesenteroides__1245;sus__Leuconostoc mesenteroides subsp. cremoris__33965;st__Leuconostoc mesenteroides subsp. cremoris T26__1339224,0.9967410189343526,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ERR478967,748224,strain,0.0246903560216874,Faecalibacterium cf. prausnitzii KLE1255,n__cellular organisms__131567;sk__Bacteria__2;k__Bacillati__1783272;p__Bacillota__1239;c__Clostridia__186801;o__Eubacteriales__186802;f__Oscillospiraceae__216572;g__Faecalibacterium__216851;s__Faecalibacterium prausnitzii__853;st__Faecalibacterium cf. prausnitzii KLE1255__748224,0.9331290879546336,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ERR478967,862965,strain,0.0004709414118823,Haemophilus parainfluenzae T3T1,n__cellular organisms__131567;sk__Bacteria__2;k__Pseudomonadati__3379134;p__Pseudomonadota__1224;c__Gammaproteobacteria__1236;o__Pasteurellales__135625;f__Pasteurellaceae__712;g__Haemophilus__724;s__Haemophilus parainfluenzae__729;st__Haemophilus parainfluenzae T3T1__862965,0.9449269152913472,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ERR478967,585394,strain,0.0087054020987955,Roseburia hominis A2-183,n__cellular organisms__131567;sk__Bacteria__2;k__Bacillati__1783272;p__Bacillota__1239;c__Clostridia__186801;o__Lachnospirales__3085636;f__Lachnospiraceae__186803;g__Roseburia__841;s__Roseburia hominis__301301;st__Roseburia hominis A2-183__585394,0.859116136520497,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ERR478967,1339274,strain,0.0042404767129491,Bacteroides fragilis str. A7 (UDC12-2,n__cellular organisms__131567;sk__Bacteria__2;cl__FCB group__1783270;cl__Bacteroidota/Chlorobiota group__68336;p__Bacteroidota__976;c__Bacteroidia__200643;o__Bacteroidales__171549;f__Bacteroidaceae__815;g__Bacteroides__816;s__Bacteroides fragilis__817;st__Bacteroides fragilis str. A7 (UDC12-2__1339274,0.996942534552462,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ERR478967,2293242,species,0.0485049614178744,Ruminococcus sp. TF12-19AC,n__cellular organisms__131567;sk__Bacteria__2;k__Bacillati__1783272;p__Bacillota__1239;c__Clostridia__186801;o__Eubacteriales__186802;f__Oscillospiraceae__216572;g__Ruminococcus__1263;n__unclassified Ruminococcus__2608920;s__Ruminococcus sp. TF12-19AC__2293242,0.9861630816833338,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ERR478967,999417,strain,0.0011432854275696,Parabacteroides distasonis CL09T03C24,n__cellular organisms__131567;sk__Bacteria__2;cl__FCB group__1783270;cl__Bacteroidota/Chlorobiota group__68336;p__Bacteroidota__976;c__Bacteroidia__200643;o__Bacteroidales__171549;f__Tannerellaceae__2005525;g__Parabacteroides__375288;s__Parabacteroides distasonis__823;st__Parabacteroides distasonis CL09T03C24__999417,0.7915528242395046,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ERR478967,665950,species,0.0055030004979955,Lachnospiraceae bacterium 3_1_46FAA,n__cellular organisms__131567;sk__Bacteria__2;k__Bacillati__1783272;p__Bacillota__1239;c__Clostridia__186801;o__Lachnospirales__3085636;f__Lachnospiraceae__186803;n__unclassified Lachnospiraceae__186928;s__Lachnospiraceae bacterium 3_1_46FAA__665950,0.9227589713276794,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ERR478967,946234,genus,0.0010721432142853,Flavonifractor,n__cellular organisms__131567;sk__Bacteria__2;k__Bacillati__1783272;p__Bacillota__1239;c__Clostridia__186801;o__Eubacteriales__186802;f__Oscillospiraceae__216572;g__Flavonifractor__946234,0.5220736085055595,0.99917937983228,0.99917937983228,0.99917937983228,0.99917937983228,n/a,0.1519715295386718,n/a,0.675909638614184
ERR478967,1318,species,0.0014118222326429,Streptococcus parasanguinis,n__cellular organisms__131567;sk__Bacteria__2;k__Bacillati__1783272;p__Bacillota__1239;c__Bacilli__91061;o__Lactobacillales__186826;f__Streptococcaceae__1300;g__Streptococcus__1301;s__Streptococcus parasanguinis__1318,0.957596909702519,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ERR478967,186928,no rank,0.0321893465036608,unclassified Lachnospiraceae,n__cellular organisms__131567;sk__Bacteria__2;k__Bacillati__1783272;p__Bacillota__1239;c__Clostridia__186801;o__Lachnospirales__3085636;f__Lachnospiraceae__186803;n__unclassified Lachnospiraceae__186928,0.882592283907924,0.5913385475307503,0.5913385475307503,0.5913385475307503,0.5913385475307504,n/a,n/a,n/a,n/a
