run_id,ncbi_taxon_id,taxon_rank_level,relative_abundance,name,lineage,CDF,Cheese,CowMilk,PlantBasedDiet,RedWine,GlutenFreeDiet,MediterraneanDiet,ProbioticContainingBifidobacterium,ProinflammatoryDiet
ERR719231,817,species,0.025884795475747,Bacteroides fragilis,n__cellular organisms__131567;sk__Bacteria__2;cl__FCB group__1783270;cl__Bacteroidota/Chlorobiota group__68336;p__Bacteroidota__976;c__Bacteroidia__200643;o__Bacteroidales__171549;f__Bacteroidaceae__815;g__Bacteroides__816;s__Bacteroides fragilis__817,0.9193527327900988,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ERR719231,820,species,0.1387706801309422,Bacteroides uniformis,n__cellular organisms__131567;sk__Bacteria__2;cl__FCB group__1783270;cl__Bacteroidota/Chlorobiota group__68336;p__Bacteroidota__976;c__Bacteroidia__200643;o__Bacteroidales__171549;f__Bacteroidaceae__815;g__Bacteroides__816;s__Bacteroides uniformis__820,0.9725016641906156,n/a,n/a,n/a,0.5980264869552663,0.2798174939581373,0.2798174939581373,0.2798174939581373,0.2798174939581373
ERR719231,552397,no rank,0.0011583177939056,Oscillospiraceae incertae sedis,n__cellular organisms__131567;sk__Bacteria__2;k__Bacillati__1783272;p__Bacillota__1239;c__Clostridia__186801;o__Eubacteriales__186802;f__Oscillospiraceae__216572;n__Oscillospiraceae incertae sedis__552397,0.4839405022206703,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ERR719231,28116,species,0.1688077843765376,Bacteroides ovatus,n__cellular organisms__131567;sk__Bacteria__2;cl__FCB group__1783270;cl__Bacteroidota/Chlorobiota group__68336;p__Bacteroidota__976;c__Bacteroidia__200643;o__Bacteroidales__171549;f__Bacteroidaceae__815;g__Bacteroides__816;s__Bacteroides ovatus__28116,0.9919803270632738,n/a,n/a,n/a,n/a,0.5519184475036737,0.5519184475036738,0.5519184475036738,0.5519184475036738
ERR719231,371601,species,0.1048447944336617,Bacteroides xylanisolvens,n__cellular organisms__131567;sk__Bacteria__2;cl__FCB group__1783270;cl__Bacteroidota/Chlorobiota group__68336;p__Bacteroidota__976;c__Bacteroidia__200643;o__Bacteroidales__171549;f__Bacteroidaceae__815;g__Bacteroides__816;s__Bacteroides xylanisolvens__371601,0.9983959399523517,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ERR719231,39491,species,0.0033236506249004,Agathobacter rectalis,n__cellular organisms__131567;sk__Bacteria__2;k__Bacillati__1783272;p__Bacillota__1239;c__Clostridia__186801;o__Lachnospirales__3085636;f__Lachnospiraceae__186803;g__Agathobacter__1766253;s__Agathobacter rectalis__39491,0.3519234592295757,n/a,n/a,0.6863735022274304,0.6822765341700224,n/a,0.4726792262718682,n/a,n/a
ERR719231,909656,genus,0.1435432300032364,Phocaeicola,n__cellular organisms__131567;sk__Bacteria__2;cl__FCB group__1783270;cl__Bacteroidota/Chlorobiota group__68336;p__Bacteroidota__976;c__Bacteroidia__200643;o__Bacteroidales__171549;f__Bacteroidaceae__815;g__Phocaeicola__909656,0.7879208589804668,n/a,n/a,n/a,n/a,0.2580995002154242,0.2580995002154242,0.2580995002154242,0.2580995002154242
ERR719231,357276,species,0.1218838896632162,Phocaeicola dorei,n__cellular organisms__131567;sk__Bacteria__2;cl__FCB group__1783270;cl__Bacteroidota/Chlorobiota group__68336;p__Bacteroidota__976;c__Bacteroidia__200643;o__Bacteroidales__171549;f__Bacteroidaceae__815;g__Phocaeicola__909656;s__Phocaeicola dorei__357276,0.9756198264708308,n/a,n/a,n/a,n/a,0.3746941573590339,0.3746941573590338,0.3746941573590338,0.3746941573590338
ERR719231,328814,species,0.022203429061552,Alistipes shahii,n__cellular organisms__131567;sk__Bacteria__2;cl__FCB group__1783270;cl__Bacteroidota/Chlorobiota group__68336;p__Bacteroidota__976;c__Bacteroidia__200643;o__Bacteroidales__171549;f__Rikenellaceae__171550;g__Alistipes__239759;s__Alistipes shahii__328814,0.8647232369257487,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ERR719231,411479,strain,0.1387706801309422,Bacteroides uniformis ATCC 8492,n__cellular organisms__131567;sk__Bacteria__2;cl__FCB group__1783270;cl__Bacteroidota/Chlorobiota group__68336;p__Bacteroidota__976;c__Bacteroidia__200643;o__Bacteroidales__171549;f__Bacteroidaceae__815;g__Bacteroides__816;s__Bacteroides uniformis__820;st__Bacteroides uniformis ATCC 8492__411479,0.9800511438886356,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ERR719231,657318,strain,0.0033236506249004,Agathobacter rectalis DSM 17629,n__cellular organisms__131567;sk__Bacteria__2;k__Bacillati__1783272;p__Bacillota__1239;c__Clostridia__186801;o__Lachnospirales__3085636;f__Lachnospiraceae__186803;g__Agathobacter__1766253;s__Agathobacter rectalis__39491;st__Agathobacter rectalis DSM 17629__657318,0.4843454139326833,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ERR719231,657309,strain,0.1048447944336617,Bacteroides xylanisolvens XB1A,n__cellular organisms__131567;sk__Bacteria__2;cl__FCB group__1783270;cl__Bacteroidota/Chlorobiota group__68336;p__Bacteroidota__976;c__Bacteroidia__200643;o__Bacteroidales__171549;f__Bacteroidaceae__815;g__Bacteroides__816;s__Bacteroides xylanisolvens__371601;st__Bacteroides xylanisolvens XB1A__657309,0.9988810416127116,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ERR719231,428125,strain,0.0011583177939056,[Clostridium] leptum DSM 753,n__cellular organisms__131567;sk__Bacteria__2;k__Bacillati__1783272;p__Bacillota__1239;c__Clostridia__186801;o__Eubacteriales__186802;f__Oscillospiraceae__216572;n__Oscillospiraceae incertae sedis__552397;s__[Clostridium] leptum__1535;st__[Clostridium] leptum DSM 753__428125,0.8261190330095926,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ERR719231,592028,strain,0.030058146350848,Dialister invisus DSM 15470,n__cellular organisms__131567;sk__Bacteria__2;k__Bacillati__1783272;p__Bacillota__1239;c__Negativicutes__909932;o__Veillonellales__1843489;f__Veillonellaceae__31977;g__Dialister__39948;s__Dialister invisus__218538;st__Dialister invisus DSM 15470__592028,0.9116553130216714,n/a,n/a,n/a,n/a,0.7549978302309452,0.7549978302309454,0.7549978302309452,0.7549978302309452
ERR719231,1280698,strain,0.0008517042602247,Dorea longicatena AGR2136,n__cellular organisms__131567;sk__Bacteria__2;k__Bacillati__1783272;p__Bacillota__1239;c__Clostridia__186801;o__Lachnospirales__3085636;f__Lachnospiraceae__186803;g__Dorea__189330;s__Dorea longicatena__88431;st__Dorea longicatena AGR2136__1280698,0.7874139345969908,0.9891871253239836,0.9891871253239836,0.9891871253239836,0.9891871253239836,n/a,n/a,n/a,n/a
ERR719231,445970,strain,0.1193758711181075,Alistipes putredinis DSM 17216,n__cellular organisms__131567;sk__Bacteria__2;cl__FCB group__1783270;cl__Bacteroidota/Chlorobiota group__68336;p__Bacteroidota__976;c__Bacteroidia__200643;o__Bacteroidales__171549;f__Rikenellaceae__171550;g__Alistipes__239759;s__Alistipes putredinis__28117;st__Alistipes putredinis DSM 17216__445970,0.9468538158514694,n/a,n/a,n/a,n/a,0.3256214243548521,0.3256214243548521,0.3256214243548521,0.3256214243548521
ERR719231,2646097,no rank,0.1041233508250009,unclassified Bacteroides,n__cellular organisms__131567;sk__Bacteria__2;cl__FCB group__1783270;cl__Bacteroidota/Chlorobiota group__68336;p__Bacteroidota__976;c__Bacteroidia__200643;o__Bacteroidales__171549;f__Bacteroidaceae__815;g__Bacteroides__816;n__unclassified Bacteroides__2646097,0.8459553303871823,n/a,n/a,n/a,n/a,0.3462567765030019,0.3462567765030019,0.3462567765030018,0.3462567765030018
ERR719231,742738,strain,0.0042224491206905,Flavonifractor plautii 1_3_50AFAA,n__cellular organisms__131567;sk__Bacteria__2;k__Bacillati__1783272;p__Bacillota__1239;c__Clostridia__186801;o__Eubacteriales__186802;f__Oscillospiraceae__216572;g__Flavonifractor__946234;s__Flavonifractor plautii__292800;st__Flavonifractor plautii 1_3_50AFAA__742738,0.8986285779573508,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ERR719231,709991,strain,0.0047805659123907,Odoribacter splanchnicus DSM 20712,n__cellular organisms__131567;sk__Bacteria__2;cl__FCB group__1783270;cl__Bacteroidota/Chlorobiota group__68336;p__Bacteroidota__976;c__Bacteroidia__200643;o__Bacteroidales__171549;f__Odoribacteraceae__1853231;g__Odoribacter__283168;s__Odoribacter splanchnicus__28118;st__Odoribacter splanchnicus DSM 20712__709991,0.7088311996991568,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ERR719231,88431,species,0.0008517042602247,Dorea longicatena,n__cellular organisms__131567;sk__Bacteria__2;k__Bacillati__1783272;p__Bacillota__1239;c__Clostridia__186801;o__Lachnospirales__3085636;f__Lachnospiraceae__186803;g__Dorea__189330;s__Dorea longicatena__88431,0.3311088454967792,0.881680793995931,0.881680793995931,0.881680793995931,0.881680793995931,n/a,n/a,n/a,n/a
ERR719231,33038,species,0.0016873764402569,Mediterraneibacter gnavus,n__cellular organisms__131567;sk__Bacteria__2;k__Bacillati__1783272;p__Bacillota__1239;c__Clostridia__186801;o__Lachnospirales__3085636;f__Lachnospiraceae__186803;g__Mediterraneibacter__2316020;s__Mediterraneibacter gnavus__33038,0.8506097154023318,0.9424259584212432,0.9424259584212432,0.942425958421243,0.942425958421243,n/a,n/a,n/a,0.810419694817714
ERR719231,2109687,species,0.0017444907259426,Oscillibacter sp. PEA192,n__cellular organisms__131567;sk__Bacteria__2;k__Bacillati__1783272;p__Bacillota__1239;c__Clostridia__186801;o__Eubacteriales__186802;f__Oscillospiraceae__216572;g__Oscillibacter__459786;n__unclassified Oscillibacter__2629304;s__Oscillibacter sp. PEA192__2109687,0.7558641582893143,0.956383892914828,0.956383892914828,0.956383892914828,0.956383892914828,n/a,n/a,n/a,n/a
ERR719231,2591381,genus,0.0031012055122299,Dysosmobacter,n__cellular organisms__131567;sk__Bacteria__2;k__Bacillati__1783272;p__Bacillota__1239;c__Clostridia__186801;o__Eubacteriales__186802;f__Oscillospiraceae__216572;g__Dysosmobacter__2591381,0.7993792852065362,0.9457185959947608,0.9457185959947612,0.9457185959947608,0.945718595994761,n/a,n/a,n/a,n/a
ERR719231,2302966,species,0.0016653323299922,Lachnospiraceae bacterium TM07-2AC,n__cellular organisms__131567;sk__Bacteria__2;k__Bacillati__1783272;p__Bacillota__1239;c__Clostridia__186801;o__Lachnospirales__3085636;f__Lachnospiraceae__186803;n__unclassified Lachnospiraceae__186928;s__Lachnospiraceae bacterium TM07-2AC__2302966,0.842105173842649,0.9351164596346774,0.9351164596346774,0.9351164596346774,0.9351164596346774,n/a,n/a,n/a,n/a
ERR719231,2302956,species,0.0029278586451489,Faecalibacterium sp. AF27-11BH,n__cellular organisms__131567;sk__Bacteria__2;k__Bacillati__1783272;p__Bacillota__1239;c__Clostridia__186801;o__Eubacteriales__186802;f__Oscillospiraceae__216572;g__Faecalibacterium__216851;n__unclassified Faecalibacterium__2646395;s__Faecalibacterium sp. AF27-11BH__2302956,0.5832849348387827,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ERR719231,2093857,species,0.0031012055122299,Dysosmobacter welbionis,n__cellular organisms__131567;sk__Bacteria__2;k__Bacillati__1783272;p__Bacillota__1239;c__Clostridia__186801;o__Eubacteriales__186802;f__Oscillospiraceae__216572;g__Dysosmobacter__2591381;s__Dysosmobacter welbionis__2093857,0.7993792852065362,0.9457185959947608,0.9457185959947612,0.9457185959947608,0.945718595994761,n/a,n/a,n/a,n/a
ERR719231,214856,species,0.0072565202971144,Alistipes finegoldii,n__cellular organisms__131567;sk__Bacteria__2;cl__FCB group__1783270;cl__Bacteroidota/Chlorobiota group__68336;p__Bacteroidota__976;c__Bacteroidia__200643;o__Bacteroidales__171549;f__Rikenellaceae__171550;g__Alistipes__239759;s__Alistipes finegoldii__214856,0.7613765753888243,n/a,n/a,n/a,n/a,0.4259525683994481,0.4259525683994482,0.4259525683994481,0.4259525683994481
ERR719231,28050,genus,0.0055511077666409,Lachnospira,n__cellular organisms__131567;sk__Bacteria__2;k__Bacillati__1783272;p__Bacillota__1239;c__Clostridia__186801;o__Lachnospirales__3085636;f__Lachnospiraceae__186803;g__Lachnospira__28050,0.5334234014350768,n/a,n/a,n/a,n/a,n/a,0.3562428486104956,n/a,n/a
ERR719231,28117,species,0.1193758711181075,Alistipes putredinis,n__cellular organisms__131567;sk__Bacteria__2;cl__FCB group__1783270;cl__Bacteroidota/Chlorobiota group__68336;p__Bacteroidota__976;c__Bacteroidia__200643;o__Bacteroidales__171549;f__Rikenellaceae__171550;g__Alistipes__239759;s__Alistipes putredinis__28117,0.9468538158514694,n/a,n/a,n/a,n/a,0.3256214243548521,0.3256214243548521,0.3256214243548521,0.3256214243548521
ERR719231,2048137,genus,0.0008517042602247,Agathobaculum,n__cellular organisms__131567;sk__Bacteria__2;k__Bacillati__1783272;p__Bacillota__1239;c__Clostridia__186801;o__Eubacteriales__186802;f__Butyricicoccaceae__3085642;g__Agathobaculum__2048137,0.278334730824337,n/a,n/a,n/a,n/a,n/a,0.1748143808648958,n/a,n/a
ERR719231,216816,species,0.0023216456128713,Bifidobacterium longum,n__cellular organisms__131567;sk__Bacteria__2;k__Bacillati__1783272;p__Actinomycetota__201174;c__Actinomycetes__1760;o__Bifidobacteriales__85004;f__Bifidobacteriaceae__31953;g__Bifidobacterium__1678;s__Bifidobacterium longum__216816,0.5749706479619258,0.4758496423807704,0.4758496423807714,0.4758496423807704,0.4758496423807714,0.5800746058130404,0.6836197551661422,0.6039957790498033,0.6039957790498033
ERR719231,742725,strain,0.0021172365904174,Alistipes indistinctus YIT 12060,n__cellular organisms__131567;sk__Bacteria__2;cl__FCB group__1783270;cl__Bacteroidota/Chlorobiota group__68336;p__Bacteroidota__976;c__Bacteroidia__200643;o__Bacteroidales__171549;f__Rikenellaceae__171550;g__Alistipes__239759;s__Alistipes indistinctus__626932;st__Alistipes indistinctus YIT 12060__742725,0.8842803555262944,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ERR719231,216851,genus,0.0115020155330817,Faecalibacterium,n__cellular organisms__131567;sk__Bacteria__2;k__Bacillati__1783272;p__Bacillota__1239;c__Clostridia__186801;o__Eubacteriales__186802;f__Oscillospiraceae__216572;g__Faecalibacterium__216851,0.1607928071325093,n/a,n/a,0.2501844527898937,n/a,0.0818280547998079,0.2194794056847945,0.0852846947737713,0.0845735760155228
ERR719231,823,species,0.004136276689656,Parabacteroides distasonis,n__cellular organisms__131567;sk__Bacteria__2;cl__FCB group__1783270;cl__Bacteroidota/Chlorobiota group__68336;p__Bacteroidota__976;c__Bacteroidia__200643;o__Bacteroidales__171549;f__Tannerellaceae__2005525;g__Parabacteroides__375288;s__Parabacteroides distasonis__823,0.6397513284917755,n/a,n/a,n/a,n/a,n/a,0.332523165719407,n/a,n/a
ERR719231,563193,species,0.0060130320771863,Parabacteroides sp. D13,n__cellular organisms__131567;sk__Bacteria__2;cl__FCB group__1783270;cl__Bacteroidota/Chlorobiota group__68336;p__Bacteroidota__976;c__Bacteroidia__200643;o__Bacteroidales__171549;f__Tannerellaceae__2005525;g__Parabacteroides__375288;n__unclassified Parabacteroides__2649774;s__Parabacteroides sp. D13__563193,0.9210159970236712,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ERR719231,2629304,no rank,0.0017444907259426,unclassified Oscillibacter,n__cellular organisms__131567;sk__Bacteria__2;k__Bacillati__1783272;p__Bacillota__1239;c__Clostridia__186801;o__Eubacteriales__186802;f__Oscillospiraceae__216572;g__Oscillibacter__459786;n__unclassified Oscillibacter__2629304,0.7328076392115775,0.949854613176,0.949854613176,0.949854613176,0.949854613176,n/a,n/a,n/a,n/a
ERR719231,2646395,no rank,0.0029278586451489,unclassified Faecalibacterium,n__cellular organisms__131567;sk__Bacteria__2;k__Bacillati__1783272;p__Bacillota__1239;c__Clostridia__186801;o__Eubacteriales__186802;f__Oscillospiraceae__216572;g__Faecalibacterium__216851;n__unclassified Faecalibacterium__2646395,0.2141765896031513,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ERR719231,671267,species,0.0040170380932244,Phocaeicola sartorii,n__cellular organisms__131567;sk__Bacteria__2;cl__FCB group__1783270;cl__Bacteroidota/Chlorobiota group__68336;p__Bacteroidota__976;c__Bacteroidia__200643;o__Bacteroidales__171549;f__Bacteroidaceae__815;g__Phocaeicola__909656;s__Phocaeicola sartorii__671267,0.9003279097475295,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ERR719231,821,species,0.0176423022467957,Phocaeicola vulgatus,n__cellular organisms__131567;sk__Bacteria__2;cl__FCB group__1783270;cl__Bacteroidota/Chlorobiota group__68336;p__Bacteroidota__976;c__Bacteroidia__200643;o__Bacteroidales__171549;f__Bacteroidaceae__815;g__Phocaeicola__909656;s__Phocaeicola vulgatus__821,0.3845785163360381,n/a,n/a,n/a,n/a,0.5091651358854593,0.5091651358854592,0.5091651358854592,0.5091651358854592
ERR719231,3028852,genus,0.001450903257418,Merdimmobilis,n__cellular organisms__131567;sk__Bacteria__2;k__Bacillati__1783272;p__Bacillota__1239;c__Clostridia__186801;o__Eubacteriales__186802;f__Oscillospiraceae__216572;g__Merdimmobilis__3028852,0.9875171486576584,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ERR719231,706562,species,0.0029569167904976,[Lactobacillus] rogosae,n__cellular organisms__131567;sk__Bacteria__2;k__Bacillati__1783272;p__Bacillota__1239;c__Clostridia__186801;o__Lachnospirales__3085636;f__Lachnospiraceae__186803;g__Lachnospira__28050;s__[Lactobacillus] rogosae__706562,0.7246819605974784,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ERR719231,1232459,species,0.0030761553869292,Oscillospiraceae bacterium VE202-24,n__cellular organisms__131567;sk__Bacteria__2;k__Bacillati__1783272;p__Bacillota__1239;c__Clostridia__186801;o__Eubacteriales__186802;f__Oscillospiraceae__216572;n__unclassified Oscillospiraceae__473772;s__Oscillospiraceae bacterium VE202-24__1232459,0.8172261925951746,0.9849695104482374,0.9849695104482374,0.9849695104482374,0.9849695104482374,n/a,n/a,n/a,n/a
ERR719231,853,species,0.0056613283179642,Faecalibacterium prausnitzii,n__cellular organisms__131567;sk__Bacteria__2;k__Bacillati__1783272;p__Bacillota__1239;c__Clostridia__186801;o__Eubacteriales__186802;f__Oscillospiraceae__216572;g__Faecalibacterium__216851;s__Faecalibacterium prausnitzii__853,0.230455418438903,n/a,n/a,0.6966620791386144,n/a,0.1292362420574717,0.6240540984237496,0.1625668298389954,0.1625668298389954
ERR719231,816,genus,0.5733392518429384,Bacteroides,n__cellular organisms__131567;sk__Bacteria__2;cl__FCB group__1783270;cl__Bacteroidota/Chlorobiota group__68336;p__Bacteroidota__976;c__Bacteroidia__200643;o__Bacteroidales__171549;f__Bacteroidaceae__815;g__Bacteroides__816,0.9753009778966188,n/a,n/a,0.5606348810445089,0.6198473543765463,0.1947104015915554,0.2340759493407601,0.6757359607983808,0.2294627735287052
ERR719231,1905344,genus,0.0028326681690061,Ruthenibacterium,n__cellular organisms__131567;sk__Bacteria__2;k__Bacillati__1783272;p__Bacillota__1239;c__Clostridia__186801;o__Eubacteriales__186802;f__Oscillospiraceae__216572;g__Ruthenibacterium__1905344,0.8804483944823244,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ERR719231,815,family,0.7168824818461749,Bacteroidaceae,n__cellular organisms__131567;sk__Bacteria__2;cl__FCB group__1783270;cl__Bacteroidota/Chlorobiota group__68336;p__Bacteroidota__976;c__Bacteroidia__200643;o__Bacteroidales__171549;f__Bacteroidaceae__815,0.9627483019497576,n/a,n/a,0.3926170085285341,0.429025765718196,0.1903470019743569,0.2069652582281096,0.5268748308605727,0.2017537959089705
ERR719231,1550024,species,0.0028326681690061,Ruthenibacterium lactatiformans,n__cellular organisms__131567;sk__Bacteria__2;k__Bacillati__1783272;p__Bacillota__1239;c__Clostridia__186801;o__Eubacteriales__186802;f__Oscillospiraceae__216572;g__Ruthenibacterium__1905344;s__Ruthenibacterium lactatiformans__1550024,0.8804483944823244,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ERR719231,28052,species,0.0025941909761432,Lachnospira pectinoschiza,n__cellular organisms__131567;sk__Bacteria__2;k__Bacillati__1783272;p__Bacillota__1239;c__Clostridia__186801;o__Lachnospirales__3085636;f__Lachnospiraceae__186803;g__Lachnospira__28050;s__Lachnospira pectinoschiza__28052,0.7120521178907577,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ERR719231,418240,species,0.0004468942353649,Blautia wexlerae,n__cellular organisms__131567;sk__Bacteria__2;k__Bacillati__1783272;p__Bacillota__1239;c__Clostridia__186801;o__Lachnospirales__3085636;f__Lachnospiraceae__186803;g__Blautia__572511;s__Blautia wexlerae__418240,0.2340737941485861,0.298781451424346,0.2987814514243482,0.298781451424346,0.2987814514243482,n/a,n/a,n/a,n/a
ERR719231,1766253,genus,0.0033236506249004,Agathobacter,n__cellular organisms__131567;sk__Bacteria__2;k__Bacillati__1783272;p__Bacillota__1239;c__Clostridia__186801;o__Lachnospirales__3085636;f__Lachnospiraceae__186803;g__Agathobacter__1766253,0.3519234592295757,n/a,n/a,0.6863735022274304,0.6822765341700224,n/a,0.4726792262718682,n/a,n/a
ERR719231,1628085,species,0.0008517042602247,Agathobaculum butyriciproducens,n__cellular organisms__131567;sk__Bacteria__2;k__Bacillati__1783272;p__Bacillota__1239;c__Clostridia__186801;o__Eubacteriales__186802;f__Butyricicoccaceae__3085642;g__Agathobaculum__2048137;s__Agathobaculum butyriciproducens__1628085,0.2813953307019127,n/a,n/a,n/a,n/a,n/a,0.1707924514747166,n/a,n/a
ERR719231,2316020,genus,0.0021863749362474,Mediterraneibacter,n__cellular organisms__131567;sk__Bacteria__2;k__Bacillati__1783272;p__Bacillota__1239;c__Clostridia__186801;o__Lachnospirales__3085636;f__Lachnospiraceae__186803;g__Mediterraneibacter__2316020,0.2214504136954801,0.5019308542487294,0.5019308542487348,0.5019308542487294,0.501930854248724,n/a,n/a,n/a,0.1484069734040837
ERR719231,46228,species,0.0004989984959904,[Ruminococcus] lactaris,n__cellular organisms__131567;sk__Bacteria__2;k__Bacillati__1783272;p__Bacillota__1239;c__Clostridia__186801;o__Lachnospirales__3085636;f__Lachnospiraceae__186803;g__Mediterraneibacter__2316020;s__[Ruminococcus] lactaris__46228,0.4086141839018462,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ERR719231,3085642,family,0.0008517042602247,Butyricicoccaceae,n__cellular organisms__131567;sk__Bacteria__2;k__Bacillati__1783272;p__Bacillota__1239;c__Clostridia__186801;o__Eubacteriales__186802;f__Butyricicoccaceae__3085642,0.2730296910365392,0.8798347207974996,0.8798347207974996,0.8798347207974996,0.8798347207974996,n/a,0.168907051371679,n/a,n/a
ERR719231,3085636,order,0.0150170491152793,Lachnospirales,n__cellular organisms__131567;sk__Bacteria__2;k__Bacillati__1783272;p__Bacillota__1239;c__Clostridia__186801;o__Lachnospirales__3085636,0.0509353117252596,0.9136747045059008,0.9160927131993102,0.932768965274655,0.9326870235014064,0.0259746785366197,0.1199084838674427,0.5820829315508678,0.029450167001669
ERR719231,2897707,species,0.001450903257418,Merdimmobilis hominis,n__cellular organisms__131567;sk__Bacteria__2;k__Bacillati__1783272;p__Bacillota__1239;c__Clostridia__186801;o__Eubacteriales__186802;f__Oscillospiraceae__216572;g__Merdimmobilis__3028852;s__Merdimmobilis hominis__2897707,0.9875171486576584,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ERR719231,1796613,species,0.0215471157786731,Bacteroides caecimuris,n__cellular organisms__131567;sk__Bacteria__2;cl__FCB group__1783270;cl__Bacteroidota/Chlorobiota group__68336;p__Bacteroidota__976;c__Bacteroidia__200643;o__Bacteroidales__171549;f__Bacteroidaceae__815;g__Bacteroides__816;s__Bacteroides caecimuris__1796613,0.9990061193096016,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ERR719231,3379134,kingdom,0.0196623443510464,Pseudomonadati,n__cellular organisms__131567;sk__Bacteria__2;k__Pseudomonadati__3379134,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
